4000.11610aaaaa0.90603
2597.95390aaaaa0.79277
2596.02521aaaaa0.79340
2594.09651aaaaa0.79393
2592.16781aaaaa0.79442
2590.23912aaaaa0.79497
2588.31042aaaaa0.79551
2586.38172aaaaa0.79600
2584.45303aaaaa0.79641
2582.52433aaaaa0.79689
2580.59563aaaaa0.79739
2578.66694aaaaa0.79783
2576.73824aaaaa0.79833
2574.80955aaaaa0.79882
2572.88085aaaaa0.79928
2570.95215aaaaa0.79966
2569.02346aaaaa0.79992
2567.09476aaaaa0.80025
2565.16606aaaaa0.80068
2563.23737aaaaa0.80110
2561.30867aaaaa0.80152
2559.37998aaaaa0.80194
2557.45128aaaaa0.80228
2555.52258aaaaa0.80258
2553.59389aaaaa0.80299
2551.66519aaaaa0.80329
2549.73649aaaaa0.80345
2547.80780aaaaa0.80375
2545.87910aaaaa0.80415
2543.95041aaaaa0.80454
2542.02171aaaaa0.80492
2540.09301aaaaa0.80525
2538.16432aaaaa0.80561
2536.23562aaaaa0.80603
2534.30692aaaaa0.80634
2532.37823aaaaa0.80651
2530.44953aaaaa0.80674
2528.52083aaaaa0.80711
2526.59214aaaaa0.80751
2524.66344aaaaa0.80788
2522.73475aaaaa0.80820
2520.80605aaaaa0.80858
2518.87735aaaaa0.80904
2516.94866aaaaa0.80940
2515.01996aaaaa0.80969
2513.09126aaaaa0.81004
2511.16257aaaaa0.81035
2509.23387aaaaa0.81070
2507.30518aaaaa0.81115
2505.37648aaaaa0.81162
2503.44778aaaaa0.81197
2501.51909aaaaa0.81220
2499.59039aaaaa0.81261
2497.66169aaaaa0.81310
2495.73300aaaaa0.81350
2493.80430aaaaa0.81389
2491.87561aaaaa0.81427
2489.94691aaaaa0.81480
2488.01821aaaaa0.81549
2486.08952aaaaa0.81601
2484.16082aaaaa0.81636
2482.23212aaaaa0.81680
2480.30343aaaaa0.81732
2478.37473aaaaa0.81789
2476.44604aaaaa0.81848
2474.51734aaaaa0.81905
2472.58864aaaaa0.81962
2470.65995aaaaa0.82022
2468.73125aaaaa0.82091
2466.80255aaaaa0.82157
2464.87386aaaaa0.82217
2462.94516aaaaa0.82284
2461.01646aaaaa0.82344
2459.08777aaaaa0.82408
2457.15907aaaaa0.82482
2455.23038aaaaa0.82549
2453.30168aaaaa0.82603
2451.37298aaaaa0.82663
2449.44429aaaaa0.82740
2447.51559aaaaa0.82811
2445.58689aaaaa0.82881
2443.65820aaaaa0.82956
2441.72950aaaaa0.83020
2439.80081aaaaa0.83080
2437.87211aaaaa0.83138
2435.94341aaaaa0.83212
2434.01472aaaaa0.83282
2432.08602aaaaa0.83338
2430.15732aaaaa0.83392
2428.22863aaaaa0.83447
2426.29993aaaaa0.83516
2424.37124aaaaa0.83594
2422.44254aaaaa0.83659
2420.51384aaaaa0.83708
2418.58515aaaaa0.83766
2416.65645aaaaa0.83827
2414.72775aaaaa0.83871
2412.79906aaaaa0.83919
2410.87036aaaaa0.83969
2408.94167aaaaa0.84018
2407.01297aaaaa0.84071
2405.08427aaaaa0.84117
2403.15558aaaaa0.84166
2401.22688aaaaa0.84217
2399.29818aaaaa0.84259
2397.36949aaaaa0.84296
2395.44079aaaaa0.84337
2393.51209aaaaa0.84378
2391.58340aaaaa0.84412
2389.65470aaaaa0.84445
2387.72601aaaaa0.84471
2385.79731aaaaa0.84482
2383.86861aaaaa0.84488
2381.93992aaaaa0.84499
2380.01122aaaaa0.84517
2378.08252aaaaa0.84537
2376.15383aaaaa0.84562
2374.22513aaaaa0.84589
2372.29644aaaaa0.84573
2370.36774aaaaa0.84533
2368.43904aaaaa0.84527
2366.51035aaaaa0.84493
2364.58165aaaaa0.84481
2362.65295aaaaa0.84504
2360.72426aaaaa0.84482
2358.79556aaaaa0.84537
2356.86687aaaaa0.84680
2354.93817aaaaa0.84825
2353.00947aaaaa0.84837
2351.08078aaaaa0.84595
2349.15208aaaaa0.84447
2347.22338aaaaa0.84752
2345.29469aaaaa0.85051
2343.36599aaaaa0.85013
2341.43729aaaaa0.84920
2339.50860aaaaa0.84876
2337.57990aaaaa0.84871
2335.65121aaaaa0.84916
2333.72251aaaaa0.84949
2331.79381aaaaa0.84971
2329.86512aaaaa0.84996
2327.93642aaaaa0.85026
2326.00772aaaaa0.85044
2324.07903aaaaa0.85079
2322.15033aaaaa0.85134
2320.22164aaaaa0.85200
2318.29294aaaaa0.85222
2316.36424aaaaa0.85234
2314.43555aaaaa0.85275
2312.50685aaaaa0.85313
2310.57815aaaaa0.85338
2308.64946aaaaa0.85362
2306.72076aaaaa0.85390
2304.79207aaaaa0.85407
2302.86337aaaaa0.85428
2300.93467aaaaa0.85456
2299.00598aaaaa0.85476
2297.07728aaaaa0.85496
2295.14858aaaaa0.85519
2293.21989aaaaa0.85533
2291.29119aaaaa0.85547
2289.36250aaaaa0.85563
2287.43380aaaaa0.85570
2285.50510aaaaa0.85578
2283.57641aaaaa0.85588
2281.64771aaaaa0.85600
2279.71901aaaaa0.85625
2277.79032aaaaa0.85654
2275.86162aaaaa0.85667
2273.93292aaaaa0.85671
2272.00423aaaaa0.85678
2270.07553aaaaa0.85690
2268.14684aaaaa0.85699
2266.21814aaaaa0.85706
2264.28944aaaaa0.85716
2262.36075aaaaa0.85725
2260.43205aaaaa0.85734
2258.50335aaaaa0.85739
2256.57466aaaaa0.85747
2254.64596aaaaa0.85755
2252.71727aaaaa0.85754
2250.78857aaaaa0.85749
2248.85987aaaaa0.85745
2246.93118aaaaa0.85758
2245.00248aaaaa0.85767
2243.07378aaaaa0.85777
2241.14509aaaaa0.85788
2239.21639aaaaa0.85788
2237.28770aaaaa0.85784
2235.35900aaaaa0.85783
2233.43030aaaaa0.85789
2231.50161aaaaa0.85793
2229.57291aaaaa0.85784
2227.64421aaaaa0.85775
2225.71552aaaaa0.85780
2223.78682aaaaa0.85792
2221.85813aaaaa0.85786
2219.92943aaaaa0.85787
2218.00073aaaaa0.85802
2216.07204aaaaa0.85804
2214.14334aaaaa0.85802
2212.21464aaaaa0.85803
2210.28595aaaaa0.85807
2208.35725aaaaa0.85809
2206.42855aaaaa0.85811
2204.49986aaaaa0.85814
